0,5,3
1,3,8
2,5,4
3,0,8
4,1,6
5,2,6
6,9,8
7,4,3
8,9,5
9,6,5
10,7,5
11,5,6
12,0,9
13,0,4
14,9,1
15,2,0
16,9,9
17,9,8
18,7,4
19,3,2
20,3,6
21,9,2
22,3,6
23,0,3
24,6,6
25,5,0
26,0,7
27,3,1
28,2,4
29,6,0
30,8,6
31,7,4
32,0,2
33,6,5
34,6,5
35,6,7
36,7,7
37,7,1
38,7,6
39,1,7
40,9,7
41,5,6
42,0,0
43,8,9
44,4,8
45,0,1
46,5,1
47,5,7
48,8,1
49,4,1
50,0,5
51,3,2
52,2,9
53,1,6
54,5,8
55,3,1
56,3,1
57,1,2
58,2,5
59,8,0
60,3,4
61,2,2
62,8,1
63,2,3
64,9,2
65,7,0
66,2,9
67,4,6
68,9,7
69,0,7
70,3,3
71,7,1
72,7,5
73,0,6
74,8,9
75,1,5
76,5,7
77,4,1
78,1,0
79,7,8
80,7,2
81,4,5
82,8,1
83,4,2
84,3,1
85,1,2
86,6,9
87,8,1
88,3,3
89,1,1
90,7,3
91,9,0
92,1,8
93,3,8
94,1,9
95,2,5
96,2,2
97,9,5
98,9,2
99,3,7
